Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Seby Zavala","LAD",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.18591,0.0873173,0.356759,0.244751,0.263598,0.322548,0.260892,0.586146,0.136637,2.78403,0.267599,-0.0126835,-0.00685955,0.485159,-0.271051,64.8135,-0.019543,-0.0242546,-0.2864437364041805,0.10074535198509693,0.00278609,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Seby Zavala","18887",664874
"Brewer Hicklen","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21391,0.0819592,0.333585,0.245693,0.293666,0.381242,0.296265,0.674909,0.167333,6.82828,0.294715,,0.0058927,0.104526,-0.0136316,88.0656,0.0058927,0.00214912,-0.008252047002315521,0.0021491239313036203,0.00277956,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Chris Suero","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20586,0.102997,0.30253,0.340452,0.307568,0.342272,0.291962,0.64984,0.136412,4.79006,0.278142,,-0.000211349,0.101032,-0.0171254,88.8897,-0.000211349,0.0072165,-0.01337932122987695,0.007216504774987698,0.00277343,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chris Suero","sa3018614",801523
"Devin Fitz-Gerald","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229623,0.0899832,0.227572,0.395405,0.306041,0.365669,0.296941,0.671711,0.136046,3.09599,0.275625,,-0.000633536,0.105074,-0.0130835,89.019,-0.000633536,0.0072165,-0.013648261432535946,0.007216504774987698,0.00274591,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Devin Fitz-Gerald","sa3067320",803849
"Xavier Isaac","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216311,0.107755,0.319389,0.337378,0.305603,0.38964,0.304931,0.695243,0.173329,3.99587,0.290624,,-0.000939747,0.111562,-0.00659587,93.7172,-0.000939747,0.000657342,-0.008344715577550232,0.0006573420250788331,0.00273492,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Xavier Isaac","sa3020498",800060
"Rodolfo Castro",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228723,0.0733618,0.262306,0.27968,0.293743,0.396123,0.300436,0.689866,0.1674,4.41204,0.279637,,-0.00233665,0.107912,-0.0102453,89.7832,-0.00233665,0.00784248,-0.01444568857550621,0.007842478342354298,0.00272837,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rodolfo Castro","21987",666801
"Mark Kolozsvary","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213961,0.0763128,0.301845,0.252821,0.291092,0.36595,0.28997,0.657042,0.151989,4.08529,0.283354,,-0.000400782,0.0994149,-0.0187428,82.6135,-0.000400782,0.014259,-0.021007372095482424,0.01425904966890812,0.00271352,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mark Kolozsvary","21304",656627
"Michael Arroyo","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215321,0.0848992,0.267585,0.317279,0.312155,0.356888,0.298744,0.669043,0.141567,4.14312,0.276118,,-0.00168283,0.106539,-0.0116189,96.8691,-0.00168283,-0.00262224,-0.005372945335693657,-0.0026222390588372946,0.00270342,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Michael Arroyo","sa3018429",703197
"Noah Cardenas","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209242,0.114643,0.249738,0.459055,0.314543,0.323914,0.28966,0.638457,0.114673,2.25922,0.268779,,-0.00265787,0.0991632,-0.0189945,83.3219,-0.00265787,0.014259,-0.022314966423437,0.01425904966890812,0.00269721,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Noah Cardenas","sa3017624",681433
"Ramón Rodríguez","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231489,0.0758742,0.174045,0.435945,0.297504,0.352257,0.287439,0.649761,0.120768,2.51111,0.261225,,-0.00142515,0.0973595,-0.0207982,83.2444,-0.00142515,0.014259,-0.021283968235366046,0.01425904966890812,0.00268523,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ramon Rodriguez","sa918698",670232
"Parks Harber","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.23419,0.0845369,0.284409,0.297237,0.304929,0.382673,0.301229,0.687603,0.148483,4.67376,0.311073,,-0.00104714,0.108556,-0.00960147,93.1776,-0.00104714,0.000712953,-0.009088159771636128,0.0007129529840312898,0.00266454,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Parks Harber","sa3025308",692238
"Greg Jones","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205876,0.068423,0.386024,0.177251,0.272625,0.345381,0.272525,0.618007,0.139506,7.47565,0.31955,,0.00775795,0.0852509,-0.0329068,73.028,0.00775795,0.0168355,-0.024209465831518173,0.016835534945130348,0.00264952,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Greg Jones","25448",675659
"Jakson Reetz","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198091,0.0739164,0.297,0.248877,0.277637,0.348058,0.277443,0.625695,0.149967,2.71788,0.254803,,-0.00180781,0.0892437,-0.028914,82.1951,-0.00180781,0.014259,-0.022792996955104172,0.01425904966890812,0.0026483,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jakson Reetz","17837",656883
"Fernando Gonzalez","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223095,0.0758,0.244908,0.309504,0.291944,0.351313,0.284604,0.643258,0.128218,2.80338,0.276678,,-0.00151277,0.095058,-0.0230997,82.9413,-0.00151277,0.014259,-0.021730845561251044,0.01425904966890812,0.0026395,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Fernando Gonzalez","sa3032413",692232
"Nate Furman","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.24148,0.0973199,0.197636,0.49242,0.328282,0.349163,0.303118,0.677445,0.107683,4.73067,0.290723,,0.000306873,0.11009,-0.00806813,95.624,0.000306873,-0.00262224,-0.0048796476039569825,-0.0026222390588372946,0.00263643,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nate Furman","sa3020763",801501
"Payton Eeles","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.230019,0.0914597,0.205298,0.445497,0.32346,0.334565,0.296785,0.658025,0.104546,6.01682,0.281659,,0.00170799,0.104948,-0.0132096,90.4324,0.00170799,0.000657342,-0.009568497072905302,0.0006573420250788331,0.00260971,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"Luke Stevenson","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210879,0.105712,0.270885,0.390246,0.302093,0.333161,0.284816,0.635254,0.122282,3.54935,0.276129,,-0.001138,0.0952304,-0.0229273,87.2745,-0.001138,0.0072165,-0.016136484569869936,0.007216504774987698,0.0026088,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luke Stevenson","sa3043081",806233
"Lazaro Montes","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210615,0.100849,0.332889,0.30295,0.293813,0.388719,0.298432,0.682532,0.178104,2.93284,0.282346,,-0.00239539,0.106285,-0.0118727,96.6537,-0.00239539,-0.00262224,-0.00633934186771512,-0.0026222390588372946,0.00260455,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Lazaro Montes","sa3018409",703155
"Miguel Rodríguez","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.23233,0.0771025,0.208219,0.370295,0.303058,0.360602,0.293582,0.66366,0.128271,2.61356,0.274564,,-0.00247427,0.102347,-0.0158105,88.2256,-0.00247427,0.0072165,-0.016351727535948157,0.007216504774987698,0.00258678,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Miguel Rodriguez","sa3021226",808277
"Jose Rojas","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222859,0.0899826,0.249312,0.360924,0.295077,0.411463,0.306156,0.70654,0.188604,4.42506,0.259342,,0.0000401879,0.112556,-0.00560177,98.6126,0.0000401879,-0.00641657,-0.001604167242476251,-0.006416573189198971,0.00258334,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Rojas","19331",670351
"Sam Hilliard",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.241572,0.0878299,0.296903,0.29582,0.308949,0.443561,0.323409,0.75251,0.201989,7.46246,0.31547,,0.0017948,0.126564,0.00840646,93.4779,0.0017948,-0.00210213,-0.005935283261351287,-0.0021021259017288685,0.00258163,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sam Hilliard","17954",656541
"Cristian Pache","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.209483,0.086158,0.293488,0.293566,0.28199,0.323198,0.269734,0.605188,0.113715,4.49844,0.28584,0.000908761,-0.00553909,0.580896,-0.246208,73.6626,-0.00463033,-0.00970186,-0.22313682921230793,0.015298142097890377,0.00256324,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Mike Sirota","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225085,0.105257,0.281077,0.374477,0.310471,0.39329,0.308463,0.703762,0.168205,3.61097,0.28677,,-0.002543,0.11443,-0.00372802,97.4017,-0.002543,-0.00262224,-0.0056225687731057405,-0.0026222390588372946,0.00256042,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mike Sirota","sa3042374",701527
"Bryan Lavastida","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223962,0.0773703,0.231131,0.334747,0.293897,0.344876,0.283297,0.638774,0.120914,5.4293,0.276441,,0.00118651,0.0939967,-0.024161,79.3184,0.00118651,0.014259,-0.0232573167886585,0.01425904966890812,0.00254206,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Bryan Lavastida","24765",681526
"Reed Trimble","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225037,0.0795073,0.259735,0.30611,0.292423,0.375561,0.292742,0.667985,0.150524,6.39747,0.280926,,0.00428167,0.101665,-0.0164924,87.6471,0.00428167,0.000657342,-0.010277680587023497,0.0006573420250788331,0.00253715,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Reed Trimble","sa3017180",701655
"Joseph Sullivan","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198185,0.121673,0.302447,0.402295,0.317374,0.325125,0.292693,0.642499,0.12694,5.26625,0.273541,,0.00206304,0.101626,-0.0165317,86.7447,0.00206304,0.00393692,-0.013559834565967321,0.003936924040317535,0.00253689,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Joseph Sullivan","sa3025413",813896
"Darrien Miller","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.191385,0.119283,0.273151,0.436691,0.319234,0.297375,0.28586,0.616609,0.105989,2.46297,0.258447,,-0.00166864,0.0960781,-0.0220796,82.1632,-0.00166864,0.014259,-0.022808898356743157,0.01425904966890812,0.00252921,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Darrien Miller","sa3011330",687152
"Jared Thomas",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22316,0.0872809,0.241661,0.36117,0.299597,0.351281,0.28891,0.650878,0.128121,3.59554,0.276443,,-0.00134294,0.098554,-0.0196037,81.8871,-0.00134294,0.014259,-0.022810457041487098,0.01425904966890812,0.00252905,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jared Thomas","sa3022589",683228
"Nate Baez","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229416,0.0775318,0.26117,0.296863,0.298478,0.360353,0.29081,0.658831,0.130938,3.29249,0.295287,,-0.00130671,0.100096,-0.0180613,80.6755,-0.00130671,0.014259,-0.024082864983938634,0.01425904966890812,0.00251633,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nate Baez","sa3020272",686960
"Yunior Severino",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22802,0.089672,0.316914,0.282953,0.301561,0.391156,0.302784,0.692717,0.163136,3.21243,0.31055,,-0.00163736,0.109818,-0.00833922,92.3624,-0.00163736,0.000712953,-0.0106391916051507,0.0007129529840312898,0.00250585,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yunior Severino","sa3003185",670870
"Ji Hwan Bae","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.237544,0.0923279,0.239168,0.386037,0.312358,0.346261,0.292718,0.658618,0.108717,6.62852,0.3067,,0.00245637,0.101646,-0.0165116,89.4076,0.00245637,0.00115966,-0.010097844991832972,0.0011596600525081158,0.00248947,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Demetrio Crisantes","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.241782,0.0771693,0.211832,0.364295,0.304309,0.362804,0.293844,0.667113,0.121022,5.19824,0.293883,,0.000404951,0.10256,-0.0155975,85.8936,0.000404951,0.0072165,-0.016314103704644367,0.007216504774987698,0.00247316,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Demetrio Crisantes","sa3021051",702679
"Andrew Cossetti","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198958,0.101988,0.318689,0.320023,0.296574,0.341386,0.285631,0.63796,0.142428,2.98689,0.276335,,-0.00159572,0.0958923,-0.0222654,80.5466,-0.00159572,0.014259,-0.024523759726434946,0.01425904966890812,0.00247122,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andrew Cossetti","sa3020493",681355
"Garrett Hampson","CIN",5,21,19,4,3,1,0,0,2,2,2,0,6,0,0,0,,1,0,0.217944,0.084266,0.264372,0.318741,0.287735,0.318238,0.270698,0.605973,0.100294,5.15731,0.289263,0.0185994,0.0352447,1.75912,-0.722189,66.1419,0.0538441,-0.010672,-0.7888623848557472,0.11432795599102974,0.0024699,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"BJ Murray","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214434,0.110366,0.250735,0.440172,0.304984,0.345467,0.290334,0.650451,0.131033,3.86348,0.268309,,-0.000320434,0.0997103,-0.0184474,86.2655,-0.000320434,0.0072165,-0.016598690068349242,0.007216504774987698,0.00244405,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"BJ Murray","sa3017287",681230
"Josh Kasevich","TOR",2,7,6,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.238973,0.0687935,0.167188,0.411473,0.295008,0.319806,0.273934,0.614814,0.0808333,3.03401,0.279683,-0.00110433,-0.00694065,0.604765,-0.222339,73.8503,-0.00804498,-0.0682914,-0.22378841880708933,0.0067086294293403625,0.00244003,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Nelson Quiroz","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240929,0.0663629,0.171001,0.388085,0.294437,0.351794,0.284541,0.646231,0.110865,2.87676,0.276859,,-0.00128726,0.0950071,-0.0231506,81.0142,-0.00128726,0.014259,-0.02378937869798392,0.01425904966890812,0.00242889,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nelson Quiroz","sa3009565",685716
"Phil Clarke",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22639,0.0949302,0.164603,0.576723,0.312077,0.312385,0.282928,0.624462,0.085995,2.45802,0.263196,,-0.00144317,0.0936973,-0.0244604,80.0459,-0.00144317,0.014259,-0.024961366201750934,0.01425904966890812,0.00242645,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Phil Clarke","sa3011379",671287
"Edinson Duran","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222335,0.0621278,0.247517,0.251004,0.2836,0.354356,0.280842,0.637956,0.132021,4.77529,0.276488,,-0.00039784,0.0920039,-0.0261538,79.1337,-0.00039784,0.014259,-0.024991183512611315,0.01425904966890812,0.0024234,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Edinson Duran","sa3016561",702750
"David Martin","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229903,0.0869899,0.204436,0.425513,0.310902,0.329983,0.287938,0.640885,0.100079,2.33122,0.279844,,-0.00237972,0.0977648,-0.0203929,81.8475,-0.00237972,0.014259,-0.023894174955785275,0.01425904966890812,0.00241817,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Martin","sa3019824",688808
"Niko Goodrum",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214074,0.109266,0.285621,0.382557,0.305054,0.334108,0.28657,0.639161,0.120034,5.07688,0.288891,,0.000048319,0.0966539,-0.0215038,85.1955,0.000048319,0.00784248,-0.017498027391411597,0.007842478342354298,0.00241608,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Niko Goodrum","12092",592348
"Yasmil Bucce","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.203034,0.111038,0.313572,0.354106,0.298569,0.32694,0.281392,0.62551,0.123906,2.9585,0.285051,,-0.00142078,0.0924502,-0.0257075,79.8285,-0.00142078,0.014259,-0.02519521478097886,0.01425904966890812,0.00240252,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yasmil Bucce","sa3015739",698935
"Stephen Scott",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215886,0.0855986,0.252043,0.339619,0.288527,0.35505,0.284047,0.643578,0.139164,4.41407,0.268644,,-0.00162553,0.0946056,-0.0235521,79.9622,-0.00162553,0.014259,-0.025242458912543952,0.01425904966890812,0.00239769,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Stephen Scott","sa3011469",679663
"Chris Williams",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195641,0.101766,0.329007,0.309312,0.282759,0.347421,0.279716,0.630181,0.15178,3.29782,0.266004,,-0.00109184,0.0910898,-0.0270679,80.5009,-0.00109184,0.014259,-0.02420233900193125,0.01425904966890812,0.00238664,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chris Williams","sa3007028",675910
"Kala'i Rosario","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218093,0.0909107,0.3252,0.279553,0.294146,0.386074,0.297514,0.680219,0.167981,4.7273,0.299055,,-0.0018025,0.10554,-0.0126178,88.7322,-0.0018025,0.00393692,-0.015082944417372346,0.003936924040317535,0.00238105,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kala'i Rosario","sa3015199",693850
"Kyle Lodise","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22637,0.0869028,0.234614,0.370408,0.303844,0.370163,0.297324,0.674007,0.143793,4.98288,0.273426,,0.00101636,0.105386,-0.0127719,89.1022,0.00101636,0.000657342,-0.011828012764453888,0.0006573420250788331,0.00237853,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kyle Lodise","sa3059833",827517
"Juan Sulbaran","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.227417,0.0480863,0.249299,0.192886,0.278554,0.361502,0.280329,0.640056,0.134085,3.23704,0.281868,,-0.00082073,0.0915876,-0.0265701,79.0577,-0.00082073,0.014259,-0.02550366020295769,0.01425904966890812,0.00237097,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Sulbaran","sa3021851",808368
"Cam Cannarella","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231129,0.0687626,0.246162,0.279339,0.288658,0.354291,0.282748,0.642949,0.123162,4.59965,0.292158,,-0.00118934,0.0935509,-0.0246068,77.9353,-0.00118934,0.0170553,-0.02734057663474232,0.017055250704288483,0.00235164,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cam Cannarella","sa3028360",703448
"David Villar",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219861,0.0929386,0.279197,0.332878,0.303252,0.36775,0.296671,0.671002,0.147889,2.01091,0.28226,,-0.0019006,0.104855,-0.0133022,92.1155,-0.0019006,0.000954786,-0.011245413450524211,0.0009547860245220363,0.0023511,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Villar","24782",681584
"Luca Tresh","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228424,0.0704194,0.234313,0.300536,0.284755,0.373429,0.287408,0.658184,0.145005,2.98032,0.274701,,-0.00166989,0.097335,-0.0208227,79.512,-0.00166989,0.014259,-0.025817395886406302,0.01425904966890812,0.00233887,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luca Tresh","sa3017394",681123
"Carlos Mendoza","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231306,0.11018,0.185061,0.595371,0.330979,0.321634,0.296537,0.652614,0.0903282,4.56521,0.278903,,-0.00126821,0.104747,-0.0134109,89.4209,-0.00126821,0.00213886,-0.013736860593780875,0.002138857962563634,0.00233481,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Mendoza","sa3008944",685332
"Jacob Reimer","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228437,0.0877491,0.251145,0.349397,0.310676,0.370854,0.301248,0.68153,0.142417,3.41577,0.286014,,-0.00221989,0.108572,-0.0095861,95.2509,-0.00221989,-0.00262224,-0.007848579436540604,-0.0026222390588372946,0.00233267,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jacob Reimer","sa3020416",702544
"Carlos Gutierrez","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240579,0.0743295,0.221132,0.336131,0.303336,0.350671,0.289254,0.654007,0.110092,5.94843,0.298801,,0.00198692,0.0988333,-0.0193245,86.1266,0.00198692,0.00393692,-0.014455925906077027,0.003936924040317535,0.00232774,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Gutierrez","sa3022336",806872
"Jackson Appel","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218582,0.101083,0.219842,0.459798,0.310534,0.312358,0.282582,0.622892,0.0937761,2.85694,0.274455,,-0.00114118,0.0934168,-0.0247409,78.9471,-0.00114118,0.014259,-0.025954500306397676,0.01425904966890812,0.00232484,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jackson Appel","sa3025367",815096
"Franklin Arias","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.255332,0.0556209,0.181881,0.305809,0.299721,0.384661,0.298217,0.684382,0.129329,3.37534,0.294774,,-0.00223672,0.10611,-0.0120474,85.778,-0.00223672,0.0072165,-0.018998999381437898,0.007216504774987698,0.00231593,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Franklin Arias","sa3021845",808265
"Cooper Pratt","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225231,0.0851448,0.224293,0.379614,0.299764,0.344939,0.286547,0.644703,0.119708,5.35419,0.275827,,0.00263508,0.0966356,-0.0215221,82.6336,0.00263508,0.0072165,-0.017947657266631722,0.007216504774987698,0.00230603,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cooper Pratt","sa3022867",806198
"Josh Breaux","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222149,0.0613002,0.292406,0.209641,0.273897,0.383808,0.285454,0.657705,0.161659,3.65035,0.283729,,-0.00083792,0.0957484,-0.0224093,79.52,-0.00083792,0.014259,-0.025111013848800212,0.01425904966890812,0.00229367,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josh Breaux","sa3008051",677007
"Jud Fabian","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.197713,0.107945,0.33436,0.32284,0.288671,0.348533,0.283287,0.637204,0.150819,4.06982,0.273937,,-0.000334374,0.0939892,-0.0241685,81.1343,-0.000334374,0.0104961,-0.022569845983525738,0.010496087372303009,0.00228613,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jud Fabian","sa3019942",682983
"Bo Davidson","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231325,0.0869038,0.279382,0.311058,0.299616,0.376343,0.296009,0.675959,0.145018,6.03972,0.303933,,-0.000705078,0.104318,-0.01384,90.7541,-0.000705078,0.000657342,-0.011663435259833932,0.0006573420250788331,0.0022779,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Bo Davidson","sa3022706",815589
"Francisco Espinoza","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224656,0.081701,0.23661,0.345299,0.291931,0.346918,0.282548,0.638849,0.122262,3.72131,0.278823,,-0.00115391,0.093389,-0.0247687,79.6489,-0.00115391,0.014259,-0.025274204672314227,0.01425904966890812,0.00227697,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Francisco Espinoza","sa3024357",821689
"Caleb Bonemer","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22292,0.0972678,0.270894,0.359062,0.304547,0.367214,0.296674,0.671761,0.144294,4.69295,0.287502,,0.000185685,0.104858,-0.0133001,88.654,0.000185685,0.000657342,-0.013186867916374467,0.0006573420250788331,0.0022395,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Caleb Bonemer","sa3067043",815352
